Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Revenue,Cost,Profit,Profit_Margin,Month,Quarter,Year
1082,2023-06-05,Charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie,3320.42,25792.05,-22471.629999999997,-6.767707097294919,2023-06,2023Q2,2023
1001,2023-02-18,David,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David,7154.95,25353.54,-18198.59,-2.5434964604923866,2023-02,2023Q1,2023
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,8186.12,18754.97,-10568.850000000002,-1.2910695176713758,2023-12,2023Q4,2023
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,1897.98,113435.0,-111537.02,-58.76617245703327,2023-03,2023Q1,2023
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,3772.32,74497.95999999999,-70725.63999999998,-18.748579123722266,2023-12,2023Q4,2023
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,9029.21,137404.75,-128375.54000000001,-14.217804215429702,2023-06,2023Q2,2023
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,8086.27,22579.56,-14493.29,-1.7923331771014324,2023-05,2023Q2,2023
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,9850.1,11556.25,-1706.1499999999996,-0.17321143947777176,2023-04,2023Q2,2023
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David,7567.06,93193.1,-85626.04000000001,-11.315628526799047,2023-12,2023Q4,2023
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,3992.63,30158.030000000002,-26165.4,-6.55342468498208,2023-03,2023Q1,2023
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,5947.31,30222.0,-24274.69,-4.081625138087639,2023-07,2023Q3,2023
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,6644.04,103711.99999999999,-97067.95999999999,-14.609779591935027,2023-12,2023Q4,2023
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,876.71,65316.38,-64439.67,-73.50169383262424,2023-02,2023Q1,2023
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,5490.52,127578.1,-122087.58,-22.23606871480297,2023-11,2023Q4,2023
1090,2023-09-14,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,7122.28,110823.65,-103701.37,-14.560136641637229,2023-09,2023Q3,2023
1060,2023-08-12,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,1756.48,19850.4,-18093.920000000002,-10.301238841319003,2023-08,2023Q3,2023
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,7828.25,53076.92,-45248.67,-5.780176923322581,2023-05,2023Q2,2023
1001,2023-08-03,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,5879.35,43070.4,-37191.05,-6.325707773818534,2023-08,2023Q3,2023
1048,2023-07-30,Alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,9527.0,11671.619999999999,-2144.619999999999,-0.22510968825443467,2023-07,2023Q3,2023
1012,2023-11-14,Eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve,519.98,21656.52,-21136.54,-40.6487557213739,2023-11,2023Q4,2023
1069,2023-02-01,Eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve,2726.73,49683.78,-46957.049999999996,-17.221011981384294,2023-02,2023Q1,2023
1037,2023-06-07,Alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice,6055.38,18886.8,-12831.419999999998,-2.1190115236368317,2023-06,2023Q2,2023
1032,2023-10-12,Alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice,3035.94,21962.47,-18926.530000000002,-6.234158119066913,2023-10,2023Q4,2023
1009,2023-11-01,Bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob,7172.8,7669.0599999999995,-496.2599999999993,-0.06918637073388346,2023-11,2023Q4,2023
1099,2023-10-13,Charlie,North,7614.15,14,Food,1996.64,2341.4700000000003,Returning,0.22,Credit Card,Online,North-Charlie,7614.15,27952.960000000003,-20338.810000000005,-2.6711858841761726,2023-10,2023Q4,2023
1019,2023-05-24,Eve,South,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,South-Eve,1114.91,40335.49,-39220.579999999994,-35.17824757155285,2023-05,2023Q2,2023
1048,2023-01-19,Bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob,5187.16,30176.649999999998,-24989.489999999998,-4.8175668381156544,2023-01,2023Q1,2023
1080,2023-01-18,Charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie,5138.02,77601.48000000001,-72463.46,-14.10338223673711,2023-01,2023Q1,2023
1003,2023-09-14,Bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob,3755.88,49293.6,-45537.72,-12.12438097063804,2023-09,2023Q3,2023
1020,2023-03-19,Eve,West,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,West-Eve,9335.96,33886.12,-24550.160000000003,-2.629634231509133,2023-03,2023Q1,2023
1024,2023-06-24,Alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice,8292.31,133525.31999999998,-125233.00999999998,-15.102306836092716,2023-06,2023Q2,2023
1054,2023-07-13,Alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice,7002.37,208200.6,-201198.23,-28.732876154787597,2023-07,2023Q3,2023
1033,2023-04-23,Charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie,7171.83,52589.68,-45417.85,-6.332811848579791,2023-04,2023Q2,2023
1024,2023-04-24,David,North,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,North-David,4670.99,71785.0,-67114.01,-14.368262402617004,2023-04,2023Q2,2023
1075,2023-08-10,Charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie,9217.85,84433.22,-75215.37,-8.159752002907402,2023-08,2023Q3,2023
1072,2023-06-15,David,North,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,North-David,6976.49,152227.59999999998,-145251.11,-20.820084311738423,2023-06,2023Q2,2023
1036,2023-11-15,Bob,West,7316.91,19,Furniture,2844.97,3215.0,Returning,0.09,Credit Card,Retail,West-Bob,7316.91,54054.42999999999,-46737.51999999999,-6.3876035102249435,2023-11,2023Q4,2023
1038,2023-05-12,Bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob,8630.74,52146.2,-43515.46,-5.041915293474256,2023-05,2023Q2,2023
1084,2023-09-21,Eve,South,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,South-Eve,2813.31,52515.72,-49702.41,-17.66687993857769,2023-09,2023Q3,2023
1099,2023-02-24,David,East,8090.0,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,East-David,8090.0,91356.65000000001,-83266.65000000001,-10.292540173053153,2023-02,2023Q1,2023
1089,2023-12-25,Eve,South,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,South-Eve,2032.88,135952.0,-133919.12,-65.87654952579591,2023-12,2023Q4,2023
1099,2023-05-11,Alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice,3518.89,165197.28,-161678.38999999998,-45.94584940137373,2023-05,2023Q2,2023
1025,2023-10-15,David,North,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,North-David,3422.54,65371.68,-61949.14,-18.100340682650895,2023-10,2023Q4,2023
1093,2023-09-23,Charlie,North,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,North-Charlie,9787.4,41890.0,-32102.6,-3.279992643603,2023-09,2023Q3,2023
1018,2024-01-01,Alice,West,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,West-Alice,8579.72,32706.72,-24127.0,-2.812096432051396,2024-01,2024Q1,2024
1082,2023-06-11,Alice,North,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,North-Alice,7041.58,15135.269999999999,-8093.689999999999,-1.1494139099463472,2023-06,2023Q2,2023
1066,2023-03-28,Charlie,North,7297.86,7,Clothing,523.42,632.4399999999999,New,0.2,Bank Transfer,Online,North-Charlie,7297.86,3663.9399999999996,3633.92,0.49794323267368795,2023-03,2023Q1,2023
1054,2023-02-24,Alice,North,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,North-Alice,5664.52,91362.95999999999,-85698.43999999999,-15.128985333267423,2023-02,2023Q1,2023
1035,2023-10-15,David,North,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,North-David,9476.2,610.83,8865.37,0.935540617547118,2023-10,2023Q4,2023
1080,2023-06-27,Eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve,5012.96,31533.95,-26520.99,-5.290485062717437,2023-06,2023Q2,2023
1061,2023-12-15,Alice,North,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,North-Alice,3867.13,88296.32,-84429.19,-21.832519206750227,2023-12,2023Q4,2023
1041,2023-01-08,David,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David,1714.05,31131.72,-29417.670000000002,-17.162667366762932,2023-01,2023Q1,2023
1100,2023-11-17,Bob,East,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,East-Bob,7883.44,4760.599999999999,3122.84,0.3961265640380342,2023-11,2023Q4,2023
1033,2023-11-09,David,East,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,East-David,7370.99,9726.42,-2355.4300000000003,-0.31955408974913824,2023-11,2023Q4,2023
1068,2023-09-04,Eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve,3905.11,15968.119999999999,-12063.009999999998,-3.0890320631173,2023-09,2023Q3,2023
1033,2023-11-19,David,North,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,North-David,349.41,96228.12000000001,-95878.71,-274.40173435219367,2023-11,2023Q4,2023
1014,2023-09-12,Charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie,8406.07,26722.56,-18316.49,-2.178959965834213,2023-09,2023Q3,2023
1021,2023-11-24,Eve,North,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,North-Eve,213.04,56569.05,-56356.01,-264.532529102516,2023-11,2023Q4,2023
1048,2023-02-23,Bob,West,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,West-Bob,7066.63,213185.41999999998,-206118.78999999998,-29.167904644788248,2023-02,2023Q1,2023
1020,2023-09-06,Charlie,East,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie,9705.55,14920.0,-5214.450000000001,-0.5372647608842365,2023-09,2023Q3,2023
1008,2023-08-27,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,4432.85,107499.59999999999,-103066.74999999999,-23.250673945655723,2023-08,2023Q3,2023
1007,2023-08-17,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,2426.24,68964.96,-66538.72,-27.424624109733582,2023-08,2023Q3,2023
1067,2023-03-08,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,7078.22,97715.8,-90637.58,-12.805137449810829,2023-03,2023Q1,2023
1017,2023-02-20,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,8189.57,1635.68,6553.889999999999,0.8002727859948691,2023-02,2023Q1,2023
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,5509.66,8003.0,-2493.34,-0.45253972114431745,2023-04,2023Q2,2023
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,9673.65,191799.45,-182125.80000000002,-18.826999116155744,2023-04,2023Q2,2023
1076,2023-09-21,Bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,611.52,45812.0,-45200.48,-73.91496598639456,2023-09,2023Q3,2023
1059,2023-10-18,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,5097.48,6280.96,-1183.4800000000005,-0.23216962106766492,2023-10,2023Q4,2023
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,7212.69,119794.88,-112582.19,-15.60890458344945,2023-04,2023Q2,2023
1022,2023-03-29,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,8640.14,180904.05000000002,-172263.91000000003,-19.937629482855606,2023-03,2023Q1,2023
1030,2023-03-19,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,1874.63,1689.88,184.75,0.09855278108213354,2023-03,2023Q1,2023
1038,2023-10-15,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,8020.03,84005.04000000001,-75985.01000000001,-9.474404709209319,2023-10,2023Q4,2023
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,5571.8,3000.54,2571.26,0.4614774399655408,2023-04,2023Q2,2023
1054,2023-10-29,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,4025.88,28881.68,-24855.8,-6.174004192872117,2023-10,2023Q4,2023
1008,2023-06-14,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,1403.98,33460.08,-32056.100000000002,-22.83230530349435,2023-06,2023Q2,2023
1027,2023-07-01,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,8666.43,24228.9,-15562.470000000001,-1.795718652317044,2023-07,2023Q3,2023
1027,2023-08-11,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,1657.0,182002.22999999998,-180345.22999999998,-108.83840072420035,2023-08,2023Q3,2023
1098,2023-11-07,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,3166.9,74641.8,-71474.90000000001,-22.56935804730178,2023-11,2023Q4,2023
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,2971.45,30287.52,-27316.07,-9.192841878544145,2023-01,2023Q1,2023
1030,2023-11-26,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,8727.0,79628.25,-70901.25,-8.12435544860777,2023-11,2023Q4,2023
1097,2023-09-20,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,6759.76,68630.85,-61871.090000000004,-9.152853059871948,2023-09,2023Q3,2023
1028,2023-06-10,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,7987.15,6292.24,1694.9099999999999,0.21220460364460414,2023-06,2023Q2,2023
1064,2023-05-31,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,2579.63,6532.32,-3952.6899999999996,-1.532270131763082,2023-05,2023Q2,2023
1097,2023-03-26,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,6286.25,13274.449999999999,-6988.199999999999,-1.1116643467886258,2023-03,2023Q1,2023
1069,2023-05-27,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,5760.29,47728.12,-41967.83,-7.28571478172106,2023-05,2023Q2,2023
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,8345.02,136273.41,-127928.39,-15.32990813682891,2023-04,2023Q2,2023
1048,2023-02-05,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,9070.26,198400.86,-189330.59999999998,-20.873778700941315,2023-02,2023Q1,2023
1019,2023-10-12,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,220.35,79644.48,-79424.12999999999,-360.445336963921,2023-10,2023Q4,2023
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,6772.8,79760.45,-72987.65,-10.776584278289628,2023-07,2023Q3,2023
1035,2023-03-23,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,613.17,39000.9,-38387.73,-62.605362297568384,2023-03,2023Q1,2023
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,5533.7,22420.100000000002,-16886.4,-3.051556824547771,2023-01,2023Q1,2023
1049,2023-10-30,Alice,East,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,East-Alice,2947.56,161271.24,-158323.68,-53.71347148149656,2023-10,2023Q4,2023
1017,2023-07-16,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,3137.09,19255.14,-16118.05,-5.1378984982898155,2023-07,2023Q3,2023
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,3594.29,23814.35,-20220.059999999998,-5.625606169785965,2023-01,2023Q1,2023
1092,2023-08-22,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,6250.8,50524.96,-44274.159999999996,-7.082958981250399,2023-08,2023Q3,2023
1030,2023-07-14,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,3407.09,192259.46999999997,-188852.37999999998,-55.4292313968812,2023-07,2023Q3,2023
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,7353.72,142837.74,-135484.02,-18.42387526313213,2023-04,2023Q2,2023
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,4104.82,174254.06,-170149.24,-41.45108433500129,2023-01,2023Q1,2023
1006,2023-09-18,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,776.7,73063.35,-72286.65000000001,-93.06894553881808,2023-09,2023Q3,2023
1099,2023-10-20,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,7859.22,2149.35,5709.870000000001,0.7265186621573134,2023-10,2023Q4,2023
1037,2023-09-13,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,2929.01,9707.8,-6778.789999999999,-2.314362190637792,2023-09,2023Q3,2023
1024,2023-08-10,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,4384.39,46318.8,-41934.41,-9.564479893440136,2023-08,2023Q3,2023
1093,2023-08-14,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,6885.89,1410.72,5475.17,0.7951288794912494,2023-08,2023Q3,2023
1046,2023-02-22,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,3391.32,117371.76,-113980.43999999999,-33.609461802483985,2023-02,2023Q1,2023
1053,2023-12-21,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,660.2,89980.0,-89319.8,-135.29203271735838,2023-12,2023Q4,2023
1095,2023-12-08,Eve,East,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,East-Eve,3801.82,12764.2,-8962.380000000001,-2.3573919859435746,2023-12,2023Q4,2023
1099,2023-12-30,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,9450.04,90621.23,-81171.19,-8.589507557639967,2023-12,2023Q4,2023
1060,2023-10-07,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,6453.17,14897.1,-8443.93,-1.3084933451311527,2023-10,2023Q4,2023
1097,2023-03-22,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,6747.64,29315.879999999997,-22568.239999999998,-3.3446123385361397,2023-03,2023Q1,2023
1063,2023-07-21,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,6359.59,31209.92,-24850.329999999998,-3.907536492132354,2023-07,2023Q3,2023
1085,2023-06-07,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,2070.02,94672.62000000001,-92602.6,-44.73512333214172,2023-06,2023Q2,2023
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,4241.51,44391.24,-40149.729999999996,-9.46590483106252,2023-04,2023Q2,2023
1087,2023-02-28,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,7534.3,61119.899999999994,-53585.59999999999,-7.112220113348286,2023-02,2023Q1,2023
1033,2023-08-03,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,1103.59,21647.600000000002,-20544.010000000002,-18.615618119047838,2023-08,2023Q3,2023
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,2850.74,69497.28,-66646.54,-23.37868062327676,2023-05,2023Q2,2023
1018,2023-08-12,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,2835.56,28449.81,-25614.25,-9.03322447770458,2023-08,2023Q3,2023
1025,2023-07-28,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,4376.99,41255.74,-36878.75,-8.425596128846536,2023-07,2023Q3,2023
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,9805.65,31559.699999999997,-21754.049999999996,-2.2185219745758817,2023-04,2023Q2,2023
1054,2023-07-28,David,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David,768.28,92442.8,-91674.52,-119.32436091008488,2023-07,2023Q3,2023
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,5235.14,29926.260000000002,-24691.120000000003,-4.71642019124608,2023-01,2023Q1,2023
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie,1875.71,10110.24,-8234.529999999999,-4.390086953740183,2023-01,2023Q1,2023
1046,2023-02-09,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,9709.7,3648.4800000000005,6061.22,0.6242437974396737,2023-02,2023Q1,2023
1024,2023-08-25,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,1221.7,66612.84,-65391.14,-53.52471146762707,2023-08,2023Q3,2023
1032,2023-10-08,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,4095.65,22282.370000000003,-18186.72,-4.440496624467423,2023-10,2023Q4,2023
1047,2023-12-25,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,7405.06,53714.310000000005,-46309.25000000001,-6.253730557213582,2023-12,2023Q4,2023
1086,2023-07-20,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,7075.09,17973.59,-10898.5,-1.5404044330178133,2023-07,2023Q3,2023
1023,2023-09-03,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,4285.01,152801.28,-148516.27,-34.65949204319243,2023-09,2023Q3,2023
1066,2023-10-05,Alice,South,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,South-Alice,3530.59,18386.72,-14856.130000000001,-4.207832118711037,2023-10,2023Q4,2023
1027,2023-08-23,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,4036.36,1130.44,2905.92,0.7199357837259313,2023-08,2023Q3,2023
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,2716.34,29361.039999999997,-26644.699999999997,-9.809044523145113,2023-01,2023Q1,2023
1090,2023-06-03,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,2132.8,84275.09,-82142.29,-38.51382689422355,2023-06,2023Q2,2023
1017,2023-01-29,Charlie,South,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie,4882.09,23429.28,-18547.19,-3.7990266463748106,2023-01,2023Q1,2023
1033,2023-04-19,Bob,South,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob,2758.48,15814.6,-13056.12,-4.733084887329254,2023-04,2023Q2,2023
1009,2023-04-08,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,2945.87,103036.16,-100090.29000000001,-33.97647893491567,2023-04,2023Q2,2023
1043,2023-08-03,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,6601.89,93720.0,-87118.11,-13.195934800488951,2023-08,2023Q3,2023
1048,2023-10-20,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,9688.52,22303.800000000003,-12615.280000000002,-1.3020853546258873,2023-10,2023Q4,2023
1039,2023-03-16,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,6076.01,95750.9,-89674.89,-14.758845031525622,2023-03,2023Q1,2023
